,database_name,duration_seconds,latent_factor,object_type1_name,object_type2_name,ranking_place,relation_name,rmse
1369,pagila,630.0,10,inventory,store,9,"inventory,store",1.98525768866e-05
1370,pagila,630.0,10,store,staff,10,"store,staff",2.13151768016e-05
1371,pagila,630.0,10,customer,store,11,"customer,store",3.74987942096e-05
1372,pagila,630.0,10,film_actor,film,12,"film_actor,film",0.000249208432175
1373,pagila,630.0,10,address,city,13,"address,city",0.00034006852848
1374,pagila,630.0,10,staff,rental,14,"staff,rental",0.000672942438724
1375,pagila,630.0,10,city,country,15,"city,country",0.000770832527767
1376,pagila,630.0,10,staff,customer,16,"staff,customer",0.000832502780126
1377,pagila,630.0,10,customer,address,17,"customer,address",0.00226070773522
1378,pagila,630.0,10,staff,address,18,"staff,address",0.00226071999248
1379,pagila,630.0,10,film_actor,actor,19,"film_actor,actor",0.0023004268779
1380,pagila,630.0,10,rental,customer,20,"rental,customer",0.00792219127482
1381,pagila,630.0,10,store,address,21,"store,address",0.0381054483573
1382,pagila,899.0,25,payment,rental,1,"payment,rental",8.14447564674e-05
1383,pagila,899.0,25,film,language,2,"film,language",
1384,pagila,899.0,25,film_actor,film,3,"film_actor,film",8.3938505746e-05
1385,pagila,899.0,25,customer,store,4,"customer,store",9.94944585563e-05
1386,pagila,899.0,25,store,staff,5,"store,staff",0.00010817419406
1387,pagila,899.0,25,inventory,film,6,"inventory,film",0.000152863614735
1388,pagila,899.0,25,city,country,7,"city,country",0.000176823123531
1389,pagila,899.0,25,rental,inventory,8,"rental,inventory",0.000360562897581
1390,pagila,899.0,25,film_category,film,9,"film_category,film",0.000904770618064
1391,pagila,899.0,25,address,city,10,"address,city",0.00135823800182
1392,pagila,899.0,25,staff,address,11,"staff,address",0.00156172107096
1393,pagila,899.0,25,customer,address,12,"customer,address",0.00156238492954
1394,pagila,899.0,25,film_actor,actor,13,"film_actor,actor",0.00170047997409
1395,pagila,899.0,25,payment,customer,14,"payment,customer",0.00260024073519
1396,pagila,899.0,25,staff,customer,15,"staff,customer",0.00354893625103
1397,pagila,899.0,25,film_category,category,16,"film_category,category",0.00801823428457
1398,pagila,899.0,25,rental,customer,17,"rental,customer",0.00958394754694
1399,pagila,899.0,25,inventory,store,18,"inventory,store",0.0114880232405
1400,pagila,899.0,25,payment,staff,19,"payment,staff",0.0269654032743
1401,pagila,899.0,25,store,address,20,"store,address",0.0273381614613
1402,pagila,899.0,25,staff,rental,21,"staff,rental",0.0314316719475
1403,parameciumDB,37.0,10,dbxref,quantification,1,"dbxref,quantification",0.0
1404,parameciumDB,37.0,10,cvterm,feature,2,"cvterm,feature",0.000419583445284
1405,parameciumDB,37.0,10,dbxref,feature,3,"dbxref,feature",0.000421291790778
1406,parameciumDB,37.0,10,pub,feature,4,"pub,feature",0.000866989736184
1407,parameciumDB,37.0,10,cvterm,contact,5,"cvterm,contact",0.00127881198232
1408,parameciumDB,37.0,10,biomaterial,feature,6,"biomaterial,feature",0.00153479330014
1409,parameciumDB,37.0,10,cvterm,dbxref,7,"cvterm,dbxref",0.00154426337466
1410,parameciumDB,37.0,10,feature,quantification,8,"feature,quantification",0.00224671916744
1411,parameciumDB,37.0,10,biomaterial,dbxref,9,"biomaterial,dbxref",0.00246581996308
1412,parameciumDB,37.0,10,pub,cvterm,10,"pub,cvterm",0.00337024351946
1413,parameciumDB,37.0,10,assay,dbxref,11,"assay,dbxref",0.00362028315265
1414,parameciumDB,37.0,10,feature,contact,12,"feature,contact",0.00378112171182
1415,parameciumDB,37.0,10,biomaterial,pub,13,"biomaterial,pub",0.0038387356067
1416,parameciumDB,37.0,10,cvterm,stock,14,"cvterm,stock",0.00427835697923
1417,parameciumDB,37.0,10,biomaterial,protocol,15,"biomaterial,protocol",0.00429077011625
1418,parameciumDB,37.0,10,pub,dbxref,16,"pub,dbxref",0.00531168637597
1419,parameciumDB,37.0,10,protocol,feature,17,"protocol,feature",0.00543158022773
1420,parameciumDB,37.0,10,dbxref,stock,18,"dbxref,stock",0.00579449799688
1421,parameciumDB,37.0,10,pub,protocol,19,"pub,protocol",0.00620972017396
1422,parameciumDB,37.0,10,protocol,contact,20,"protocol,contact",0.00715924566511
1423,parameciumDB,37.0,10,biomaterial,contact,21,"biomaterial,contact",0.00761598303823
1424,parameciumDB,37.0,10,dbxref,contact,22,"dbxref,contact",0.00835250050772
1425,parameciumDB,37.0,10,dbxref,protocol,23,"dbxref,protocol",0.00839660731051
1426,parameciumDB,37.0,10,assay,feature,24,"assay,feature",0.00954994285172
1427,parameciumDB,37.0,10,assay,cvterm,25,"assay,cvterm",0.00975186850825
1428,parameciumDB,37.0,10,feature,stock,26,"feature,stock",0.0114391311449
1429,parameciumDB,37.0,10,pub,stock,27,"pub,stock",0.0137238106414
1430,parameciumDB,37.0,10,assay,pub,28,"assay,pub",0.0144812961847
1431,parameciumDB,37.0,10,pub,contact,29,"pub,contact",0.0161403630881
1432,parameciumDB,37.0,10,stock,quantification,30,"stock,quantification",0.0172718390498
1433,parameciumDB,37.0,10,assay,stock,31,"assay,stock",0.0227573924526
1434,parameciumDB,37.0,10,biomaterial,stock,32,"biomaterial,stock",0.0237413972535
1435,parameciumDB,37.0,10,protocol,stock,33,"protocol,stock",0.0249322385353
1436,parameciumDB,37.0,10,assay,biomaterial,34,"assay,biomaterial",0.0250515377588
1437,parameciumDB,37.0,10,assay,protocol,35,"assay,protocol",0.026279068851
1438,parameciumDB,37.0,10,assay,contact,36,"assay,contact",0.0263777185761
1439,parameciumDB,37.0,10,assay,quantification,37,"assay,quantification",0.0485844855609
1440,parameciumDB,37.0,10,stock,contact,38,"stock,contact",0.0513270445043
1441,parameciumDB,37.0,10,biomaterial,quantification,39,"biomaterial,quantification",0.0661796204671
1442,parameciumDB,37.0,10,cvterm,protocol,40,"cvterm,protocol",0.0679030024512
1443,parameciumDB,37.0,10,quantification,contact,41,"quantification,contact",0.0711566055902
1444,parameciumDB,37.0,10,protocol,quantification,42,"protocol,quantification",0.0756620697146
1445,parameciumDB,37.0,10,cvterm,quantification,43,"cvterm,quantification",0.0898171695617
1446,parameciumDB,37.0,10,pub,quantification,44,"pub,quantification",0.09773143293
1447,parameciumDB,37.0,10,biomaterial,cvterm,45,"biomaterial,cvterm",0.166008247341
1448,avtomobilizem,11.0,25,lastnistvo,stranka,1,"lastnistvo,stranka",1.81298660735e-16
1449,avtomobilizem,11.0,25,avtomobil,model,2,"avtomobil,model",2.06190171575e-14
1450,avtomobilizem,11.0,25,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",2.72722938295e-14
1451,avtomobilizem,11.0,25,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",5.60948130341e-14
1452,avtomobilizem,11.0,25,drzava,jezik,5,"drzava,jezik",0.00621304679977
1453,avtomobilizem,11.0,25,avtomobil,drzava,6,"avtomobil,drzava",0.00794176758675
1454,avtomobilizem,11.0,25,model,znamka,7,"model,znamka",0.00822612839932
1455,avtomobilizem,11.0,25,drzava,model,8,"drzava,model",0.0226927639329
1456,avtomobilizem,4.0,10,lastnistvo,stranka,1,"lastnistvo,stranka",9.63149135153e-17
1457,avtomobilizem,4.0,10,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",5.77889481092e-16
1458,avtomobilizem,4.0,10,avtomobil,model,3,"avtomobil,model",1.02254289112e-15
1459,avtomobilizem,4.0,10,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",5.80656979523e-15
1460,avtomobilizem,4.0,10,drzava,jezik,5,"drzava,jezik",0.017371037904
1461,avtomobilizem,4.0,10,model,znamka,6,"model,znamka",0.02059739253
1462,avtomobilizem,4.0,10,avtomobil,drzava,7,"avtomobil,drzava",0.0224867131479
1463,avtomobilizem,4.0,10,drzava,model,8,"drzava,model",0.0327445094379
1464,avtomobilizem,5.0,10,lastnistvo,stranka,1,"lastnistvo,stranka",7.93181640714e-17
1465,avtomobilizem,5.0,10,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",5.89220647388e-16
1466,avtomobilizem,5.0,10,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",8.69607558202e-16
1467,avtomobilizem,5.0,10,avtomobil,model,4,"avtomobil,model",9.87003426303e-16
1468,avtomobilizem,5.0,10,drzava,jezik,5,"drzava,jezik",0.0180462144761
1469,avtomobilizem,5.0,10,model,znamka,6,"model,znamka",0.02059739253
1470,avtomobilizem,5.0,10,avtomobil,drzava,7,"avtomobil,drzava",0.0229098357689
1471,avtomobilizem,5.0,10,drzava,model,8,"drzava,model",0.0351872853629
1472,avtomobilizem,17.0,35,lastnistvo,stranka,1,"lastnistvo,stranka",1.98295410179e-16
1473,avtomobilizem,17.0,35,avtomobil,model,2,"avtomobil,model",1.21706386116e-12
1474,avtomobilizem,17.0,35,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",1.63182958619e-12
1475,avtomobilizem,17.0,35,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",2.36774126456e-12
1476,avtomobilizem,17.0,35,drzava,jezik,5,"drzava,jezik",0.00432651947637
1477,avtomobilizem,17.0,35,avtomobil,drzava,6,"avtomobil,drzava",0.00534579152311
1478,avtomobilizem,17.0,35,model,znamka,7,"model,znamka",0.00586634286323
1479,avtomobilizem,17.0,35,drzava,model,8,"drzava,model",0.0219070484877
1480,pagila,649.0,15,film,language,1,"film,language",
1481,pagila,649.0,15,payment,staff,2,"payment,staff",8.09835824524e-07
1482,pagila,649.0,15,payment,customer,3,"payment,customer",1.71767897405e-06
1483,pagila,649.0,15,payment,rental,4,"payment,rental",3.35433768943e-06
1484,pagila,649.0,15,store,staff,5,"store,staff",3.12733087003e-05
1485,pagila,649.0,15,film_category,film,6,"film_category,film",3.49138686824e-05
1486,pagila,649.0,15,customer,store,7,"customer,store",4.25966094517e-05
1487,pagila,649.0,15,rental,inventory,8,"rental,inventory",7.79206740191e-05
1488,pagila,649.0,15,film_actor,film,9,"film_actor,film",9.31874388263e-05
1489,pagila,649.0,15,inventory,film,10,"inventory,film",0.000423445448428
1490,pagila,649.0,15,staff,customer,11,"staff,customer",0.000455833445193
1491,pagila,649.0,15,film_actor,actor,12,"film_actor,actor",0.000598339587301
1492,pagila,649.0,15,customer,address,13,"customer,address",0.0011026567166
1493,pagila,649.0,15,staff,address,14,"staff,address",0.00110294634756
1494,pagila,649.0,15,address,city,15,"address,city",0.00352436232447
1495,pagila,649.0,15,film_category,category,16,"film_category,category",0.00719093197108
1496,pagila,649.0,15,city,country,17,"city,country",0.00744599231162
1497,pagila,649.0,15,rental,customer,18,"rental,customer",0.00783691018401
1498,pagila,649.0,15,staff,rental,19,"staff,rental",0.0180061533615
1499,pagila,649.0,15,store,address,20,"store,address",0.020076696907
1500,pagila,649.0,15,inventory,store,21,"inventory,store",0.0202244874647
1501,pagila,840.0,20,film_category,film,1,"film_category,film",9.7979443064e-06
1502,pagila,840.0,20,payment,rental,2,"payment,rental",1.18030965392e-05
1503,pagila,840.0,20,store,staff,3,"store,staff",1.3270606495e-05
1504,pagila,840.0,20,film,language,4,"film,language",
1505,pagila,840.0,20,customer,store,5,"customer,store",2.64046980024e-05
1506,pagila,840.0,20,rental,inventory,6,"rental,inventory",3.52540110651e-05
1507,pagila,840.0,20,film_actor,film,7,"film_actor,film",0.000254102620501
1508,pagila,840.0,20,inventory,film,8,"inventory,film",0.000455774605792
1509,pagila,840.0,20,payment,customer,9,"payment,customer",0.000554171330131
1510,pagila,840.0,20,city,country,10,"city,country",0.000595044858179
1511,pagila,840.0,20,address,city,11,"address,city",0.000709278312883
1512,pagila,840.0,20,staff,customer,12,"staff,customer",0.000889123296005
1513,pagila,840.0,20,staff,address,13,"staff,address",0.00123017854567
1514,pagila,840.0,20,customer,address,14,"customer,address",0.00123085232715
1515,pagila,840.0,20,film_actor,actor,15,"film_actor,actor",0.00163123532114
1516,pagila,840.0,20,film_category,category,16,"film_category,category",0.00244142977974
1517,pagila,840.0,20,rental,customer,17,"rental,customer",0.0077435054388
1518,pagila,840.0,20,staff,rental,18,"staff,rental",0.0107738462733
1519,pagila,840.0,20,payment,staff,19,"payment,staff",0.0134933034936
1520,pagila,840.0,20,store,address,20,"store,address",0.0207810937227
1521,pagila,840.0,20,inventory,store,21,"inventory,store",0.0225737787862
1522,pagila,830.0,30,payment,rental,1,"payment,rental",7.57540957556e-06
1523,pagila,830.0,30,film,language,2,"film,language",
1524,pagila,830.0,30,customer,store,3,"customer,store",5.28634179806e-05
1525,pagila,830.0,30,store,staff,4,"store,staff",8.82511691195e-05
1526,pagila,830.0,30,film_category,film,5,"film_category,film",0.00015951735238
1527,pagila,830.0,30,payment,customer,6,"payment,customer",0.00039247600432
1528,pagila,830.0,30,rental,inventory,7,"rental,inventory",0.000473714177023
1529,pagila,830.0,30,film_actor,film,8,"film_actor,film",0.000581897217246
1530,pagila,830.0,30,inventory,film,9,"inventory,film",0.000597251764776
1531,pagila,830.0,30,film_actor,actor,10,"film_actor,actor",0.00120401087315
1532,pagila,830.0,30,customer,address,11,"customer,address",0.00133962758589
1533,pagila,830.0,30,staff,address,12,"staff,address",0.00134186873164
1534,pagila,830.0,30,staff,customer,13,"staff,customer",0.00160688467681
1535,pagila,830.0,30,address,city,14,"address,city",0.00272508638239
1536,pagila,830.0,30,city,country,15,"city,country",0.00308472624244
1537,pagila,830.0,30,film_category,category,16,"film_category,category",0.00337918264793
1538,pagila,830.0,30,inventory,store,17,"inventory,store",0.00683938792165
1539,pagila,830.0,30,rental,customer,18,"rental,customer",0.00770732974454
1540,pagila,830.0,30,payment,staff,19,"payment,staff",0.0100584470431
1541,pagila,830.0,30,store,address,20,"store,address",0.0221739858937
1542,pagila,830.0,30,staff,rental,21,"staff,rental",0.0374343625224
1543,pagila,835.0,20,payment,rental,1,"payment,rental",2.44958672812e-05
1544,pagila,835.0,20,store,staff,2,"store,staff",2.50584773607e-05
1545,pagila,835.0,20,film,language,3,"film,language",
1546,pagila,835.0,20,customer,store,4,"customer,store",4.62826687615e-05
1547,pagila,835.0,20,rental,inventory,5,"rental,inventory",0.000271692778027
1548,pagila,835.0,20,payment,customer,6,"payment,customer",0.000455627448415
1549,pagila,835.0,20,film_actor,film,7,"film_actor,film",0.000631530731033
1550,pagila,835.0,20,staff,customer,8,"staff,customer",0.000657956135186
1551,pagila,835.0,20,film_category,film,9,"film_category,film",0.000669772024343
1552,pagila,835.0,20,film_actor,actor,10,"film_actor,actor",0.0013979517011
1553,pagila,835.0,20,inventory,film,11,"inventory,film",0.00165668769522
1554,pagila,835.0,20,address,city,12,"address,city",0.00190030778348
1555,pagila,835.0,20,city,country,13,"city,country",0.00252045295274
1556,pagila,835.0,20,film_category,category,14,"film_category,category",0.00318018390603
1557,pagila,835.0,20,staff,address,15,"staff,address",0.00331939231873
1558,pagila,835.0,20,customer,address,16,"customer,address",0.00332007198475
1559,pagila,835.0,20,payment,staff,17,"payment,staff",0.00545317490572
1560,pagila,835.0,20,rental,customer,18,"rental,customer",0.00772796895382
1561,pagila,835.0,20,staff,rental,19,"staff,rental",0.00951384081233
1562,pagila,835.0,20,inventory,store,20,"inventory,store",0.0235696280696
1563,pagila,835.0,20,store,address,21,"store,address",0.0558043773866
1564,pagila,849.0,20,film,language,1,"film,language",
1565,pagila,849.0,20,payment,staff,2,"payment,staff",6.87756400538e-07
1566,pagila,849.0,20,payment,customer,3,"payment,customer",1.66410953781e-06
1567,pagila,849.0,20,payment,rental,4,"payment,rental",2.43322088442e-05
1568,pagila,849.0,20,store,staff,5,"store,staff",0.000115837087556
1569,pagila,849.0,20,customer,store,6,"customer,store",0.000117271162909
1570,pagila,849.0,20,staff,customer,7,"staff,customer",0.000137675377323
1571,pagila,849.0,20,film_category,film,8,"film_category,film",0.000262312453239
1572,pagila,849.0,20,film_actor,film,9,"film_actor,film",0.000348348674969
1573,pagila,849.0,20,customer,address,10,"customer,address",0.000395916323471
1574,pagila,849.0,20,staff,address,11,"staff,address",0.000395949041884
1575,pagila,849.0,20,rental,inventory,12,"rental,inventory",0.000991194597281
1576,pagila,849.0,20,inventory,film,13,"inventory,film",0.00101698431241
1577,pagila,849.0,20,address,city,14,"address,city",0.00269091395879
1578,pagila,849.0,20,film_actor,actor,15,"film_actor,actor",0.00364917459061
1579,pagila,849.0,20,city,country,16,"city,country",0.00519510314432
1580,pagila,849.0,20,rental,customer,17,"rental,customer",0.00772671039092
1581,pagila,849.0,20,store,address,18,"store,address",0.00896455350842
1582,pagila,849.0,20,film_category,category,19,"film_category,category",0.00930257693825
1583,pagila,849.0,20,inventory,store,20,"inventory,store",0.0290615438994
1584,pagila,849.0,20,staff,rental,21,"staff,rental",0.106273522429
1585,pagila,593.0,10,store,staff,1,"store,staff",9.11058614273e-06
1586,pagila,593.0,10,film,language,2,"film,language",
1587,pagila,593.0,10,customer,store,3,"customer,store",3.60914864359e-05
1588,pagila,593.0,10,address,city,4,"address,city",0.000112151614521
1589,pagila,593.0,10,payment,rental,5,"payment,rental",0.000139161458519
1590,pagila,593.0,10,rental,inventory,6,"rental,inventory",0.000140486032008
1591,pagila,593.0,10,city,country,7,"city,country",0.000150582885489
1592,pagila,593.0,10,film_category,film,8,"film_category,film",0.00057553594093
1593,pagila,593.0,10,staff,address,9,"staff,address",0.000608738715136
1594,pagila,593.0,10,customer,address,10,"customer,address",0.000609339395416
1595,pagila,593.0,10,film_actor,film,11,"film_actor,film",0.000639907644621
1596,pagila,593.0,10,film_actor,actor,12,"film_actor,actor",0.000807322076999
1597,pagila,593.0,10,inventory,film,13,"inventory,film",0.00175966338181
1598,pagila,593.0,10,payment,customer,14,"payment,customer",0.0019350367562
1599,pagila,593.0,10,staff,customer,15,"staff,customer",0.00226172574127
1600,pagila,593.0,10,film_category,category,16,"film_category,category",0.00334742881028
1601,pagila,593.0,10,rental,customer,17,"rental,customer",0.00792207086961
1602,pagila,593.0,10,store,address,18,"store,address",0.0112062208537
1603,pagila,593.0,10,payment,staff,19,"payment,staff",0.0164432234234
1604,pagila,593.0,10,inventory,store,20,"inventory,store",0.0937483115086
1605,pagila,593.0,10,staff,rental,21,"staff,rental",0.122239650067
1606,avtomobilizem,9.0,20,lastnistvo,stranka,1,"lastnistvo,stranka",1.35973995551e-16
1607,avtomobilizem,9.0,20,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",7.98838049544e-16
1608,avtomobilizem,9.0,20,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",8.6116863849e-16
1609,avtomobilizem,9.0,20,avtomobil,model,4,"avtomobil,model",8.87060552141e-16
1610,avtomobilizem,9.0,20,drzava,jezik,5,"drzava,jezik",0.00780173138282
1611,avtomobilizem,9.0,20,avtomobil,drzava,6,"avtomobil,drzava",0.00987899804317
1612,avtomobilizem,9.0,20,model,znamka,7,"model,znamka",0.0102936312484
1613,avtomobilizem,9.0,20,drzava,model,8,"drzava,model",0.0225052343274
1614,pagila,593.0,5,payment,rental,1,"payment,rental",6.49728097287e-07
1615,pagila,593.0,5,film,language,2,"film,language",
1616,pagila,593.0,5,payment,staff,3,"payment,staff",1.34595355948e-06
1617,pagila,593.0,5,payment,customer,4,"payment,customer",1.94400094383e-06
1618,pagila,593.0,5,store,staff,5,"store,staff",2.98227741942e-06
1619,pagila,593.0,5,rental,inventory,6,"rental,inventory",1.33132022255e-05
1620,pagila,593.0,5,customer,store,7,"customer,store",3.46290857366e-05
1621,pagila,593.0,5,inventory,film,8,"inventory,film",0.000218317214643
1622,pagila,593.0,5,film_actor,film,9,"film_actor,film",0.000285260675456
1623,pagila,593.0,5,film_category,film,10,"film_category,film",0.000431264609988
1624,pagila,593.0,5,film_actor,actor,11,"film_actor,actor",0.000490133803246
1625,pagila,593.0,5,inventory,store,12,"inventory,store",0.000632932504083
1626,pagila,593.0,5,staff,rental,13,"staff,rental",0.000977510068713
1627,pagila,593.0,5,address,city,14,"address,city",0.00106205014475
1628,pagila,593.0,5,city,country,15,"city,country",0.00106572288035
1629,pagila,593.0,5,staff,customer,16,"staff,customer",0.00198899125131
1630,pagila,593.0,5,customer,address,17,"customer,address",0.00313971764084
1631,pagila,593.0,5,staff,address,18,"staff,address",0.00314047126756
1632,pagila,593.0,5,film_category,category,19,"film_category,category",0.00521311163387
1633,pagila,593.0,5,rental,customer,20,"rental,customer",0.00800874406326
1634,pagila,593.0,5,store,address,21,"store,address",0.0530858965907
1635,pagila,912.0,35,payment,rental,1,"payment,rental",3.17612953328e-05
1636,pagila,912.0,35,film,language,2,"film,language",
1637,pagila,912.0,35,customer,store,3,"customer,store",0.000107767050133
1638,pagila,912.0,35,film_category,film,4,"film_category,film",0.000156961145554
1639,pagila,912.0,35,store,staff,5,"store,staff",0.000334036758701
1640,pagila,912.0,35,city,country,6,"city,country",0.000487065707945
1641,pagila,912.0,35,rental,inventory,7,"rental,inventory",0.000602865576426
1642,pagila,912.0,35,film_actor,film,8,"film_actor,film",0.00122833721539
1643,pagila,912.0,35,film_actor,actor,9,"film_actor,actor",0.00135235239932
1644,pagila,912.0,35,address,city,10,"address,city",0.00135621610525
1645,pagila,912.0,35,customer,address,11,"customer,address",0.00225461709086
1646,pagila,912.0,35,staff,address,12,"staff,address",0.00226850475285
1647,pagila,912.0,35,payment,customer,13,"payment,customer",0.00241897828382
1648,pagila,912.0,35,inventory,film,14,"inventory,film",0.00255047975485
1649,pagila,912.0,35,staff,customer,15,"staff,customer",0.00412112886101
1650,pagila,912.0,35,film_category,category,16,"film_category,category",0.00548262275199
1651,pagila,912.0,35,rental,customer,17,"rental,customer",0.00807271478177
1652,pagila,912.0,35,inventory,store,18,"inventory,store",0.0316610562004
1653,pagila,912.0,35,payment,staff,19,"payment,staff",0.0352612736
1654,pagila,912.0,35,store,address,20,"store,address",0.0381743847192
1655,pagila,912.0,35,staff,rental,21,"staff,rental",0.0505580538822
1656,avtomobilizem,13.0,30,lastnistvo,stranka,1,"lastnistvo,stranka",1.81298660735e-16
1657,avtomobilizem,13.0,30,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",6.51542062015e-16
1658,avtomobilizem,13.0,30,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",1.02835503083e-15
1659,avtomobilizem,13.0,30,avtomobil,model,4,"avtomobil,model",9.18603555814e-06
1660,avtomobilizem,13.0,30,drzava,jezik,5,"drzava,jezik",0.00514682793856
1661,avtomobilizem,13.0,30,model,znamka,6,"model,znamka",0.0067186445014
1662,avtomobilizem,13.0,30,avtomobil,drzava,7,"avtomobil,drzava",0.00672229373878
1663,avtomobilizem,13.0,30,drzava,model,8,"drzava,model",0.0352442309524
1664,pagila,1077.0,40,payment,rental,1,"payment,rental",0.000147193968593
1665,pagila,1077.0,40,store,staff,2,"store,staff",0.000152271658321
1666,pagila,1077.0,40,film,language,3,"film,language",
1667,pagila,1077.0,40,customer,store,4,"customer,store",0.00017412078016
1668,pagila,1077.0,40,film_actor,film,5,"film_actor,film",0.000339259297523
1669,pagila,1077.0,40,rental,inventory,6,"rental,inventory",0.00052975720766
1670,pagila,1077.0,40,address,city,7,"address,city",0.000955848821938
1671,pagila,1077.0,40,film_category,film,8,"film_category,film",0.00110711377564
1672,pagila,1077.0,40,city,country,9,"city,country",0.00117269600475
1673,pagila,1077.0,40,inventory,film,10,"inventory,film",0.00152493112573
1674,pagila,1077.0,40,staff,address,11,"staff,address",0.00204650133425
1675,pagila,1077.0,40,customer,address,12,"customer,address",0.00204762819143
1676,pagila,1077.0,40,payment,customer,13,"payment,customer",0.00431033189309
1677,pagila,1077.0,40,film_category,category,14,"film_category,category",0.00509590100827
1678,pagila,1077.0,40,film_actor,actor,15,"film_actor,actor",0.00570951245655
1679,pagila,1077.0,40,inventory,store,16,"inventory,store",0.00887607206084
1680,pagila,1077.0,40,staff,customer,17,"staff,customer",0.00930942698823
1681,pagila,1077.0,40,rental,customer,18,"rental,customer",0.0237065912219
1682,pagila,1077.0,40,store,address,19,"store,address",0.0346537534404
1683,pagila,1077.0,40,payment,staff,20,"payment,staff",0.0912344597105
1684,pagila,1077.0,40,staff,rental,21,"staff,rental",0.260780379122
1685,pagila,701.0,15,film,language,1,"film,language",
1686,pagila,701.0,15,film_actor,film,2,"film_actor,film",2.69804176021e-05
1687,pagila,701.0,15,store,staff,3,"store,staff",2.94100194324e-05
1688,pagila,701.0,15,customer,store,4,"customer,store",5.46403486459e-05
1689,pagila,701.0,15,rental,inventory,5,"rental,inventory",0.000139890093391
1690,pagila,701.0,15,payment,rental,6,"payment,rental",0.000141843476007
1691,pagila,701.0,15,city,country,7,"city,country",0.000410230845991
1692,pagila,701.0,15,address,city,8,"address,city",0.000415493250751
1693,pagila,701.0,15,staff,address,9,"staff,address",0.000440875069155
1694,pagila,701.0,15,customer,address,10,"customer,address",0.000441795026378
1695,pagila,701.0,15,inventory,film,11,"inventory,film",0.000514765599704
1696,pagila,701.0,15,film_category,film,12,"film_category,film",0.000864410268821
1697,pagila,701.0,15,staff,customer,13,"staff,customer",0.00272447293316
1698,pagila,701.0,15,payment,customer,14,"payment,customer",0.00287889585805
1699,pagila,701.0,15,inventory,store,15,"inventory,store",0.00458784563155
1700,pagila,701.0,15,film_actor,actor,16,"film_actor,actor",0.00513501303895
1701,pagila,701.0,15,store,address,17,"store,address",0.00737287267254
1702,pagila,701.0,15,rental,customer,18,"rental,customer",0.00798768952905
1703,pagila,701.0,15,film_category,category,19,"film_category,category",0.017600815179
1704,pagila,701.0,15,payment,staff,20,"payment,staff",0.0451066874461
1705,pagila,701.0,15,staff,rental,21,"staff,rental",0.288247552786
1706,pagila,918.0,35,film,language,1,"film,language",
1707,pagila,918.0,35,customer,store,2,"customer,store",5.80285296084e-05
1708,pagila,918.0,35,store,staff,3,"store,staff",9.10381602162e-05
1709,pagila,918.0,35,payment,rental,4,"payment,rental",0.000140030807812
1710,pagila,918.0,35,customer,address,5,"customer,address",0.000378733730399
1711,pagila,918.0,35,staff,address,6,"staff,address",0.000380824215671
1712,pagila,918.0,35,inventory,film,7,"inventory,film",0.000562282530269
1713,pagila,918.0,35,film_actor,film,8,"film_actor,film",0.000740154683568
1714,pagila,918.0,35,film_actor,actor,9,"film_actor,actor",0.000807133986094
1715,pagila,918.0,35,rental,inventory,10,"rental,inventory",0.00115515313904
1716,pagila,918.0,35,address,city,11,"address,city",0.0015200540271
1717,pagila,918.0,35,payment,customer,12,"payment,customer",0.00246453507872
1718,pagila,918.0,35,film_category,film,13,"film_category,film",0.00253112025311
1719,pagila,918.0,35,film_category,category,14,"film_category,category",0.00323264551255
1720,pagila,918.0,35,city,country,15,"city,country",0.00450938244441
1721,pagila,918.0,35,store,address,16,"store,address",0.00710037822108
1722,pagila,918.0,35,staff,customer,17,"staff,customer",0.0090869570918
1723,pagila,918.0,35,rental,customer,18,"rental,customer",0.00929148423672
1724,pagila,918.0,35,inventory,store,19,"inventory,store",0.0545512338684
1725,pagila,918.0,35,staff,rental,20,"staff,rental",0.0586950602202
1726,pagila,918.0,35,payment,staff,21,"payment,staff",0.0620713603491
1727,avtomobilizem,2.0,5,lastnistvo,stranka,1,"lastnistvo,stranka",3.96590820357e-17
1728,avtomobilizem,2.0,5,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",4.72056387888e-14
1729,avtomobilizem,2.0,5,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",7.41634487694e-14
1730,avtomobilizem,2.0,5,avtomobil,model,4,"avtomobil,model",0.00097821199609
1731,avtomobilizem,2.0,5,drzava,jezik,5,"drzava,jezik",0.0286557923631
1732,avtomobilizem,2.0,5,avtomobil,drzava,6,"avtomobil,drzava",0.0361993781894
1733,avtomobilizem,2.0,5,model,znamka,7,"model,znamka",0.0403034739534
1734,avtomobilizem,2.0,5,drzava,model,8,"drzava,model",0.0470319059346
